molecula,nom,smiles,fallida_pbc,fallida_sbc,fallida_qualsevol,fallida_comuna_pbc_sbc,pes_molecular,atoms_pesants,anells,anells_aromatics,atoms_aromatics,heteroatoms,halogens,donadors_h,acceptors_h,tpsa,enllacos_rotables,logp,es_aromatica,es_halogenada,gran_pes_molecular_gt_200,polar_tpsa_gt_60
mobley_9626434,2-ethoxyethanol,CCOCCO,False,False,False,False,90.122,6,0,0,0,2,0,1,2,29.46,3,0.015200000000000047,False,False,False,False
mobley_9653690,"(1S,5R)-2-methyl-5-(1-methylethenyl)-2-cyclohexen-1-ol",CC1=CC[C@H](C[C@@H]1O)C(=C)C,False,False,False,False,152.23699999999997,11,1,0,0,1,0,1,1,20.23,1,2.2797,False,False,False,False
mobley_967099,2-nitropropane,CC(C)[N+](=O)[O-],False,False,False,False,89.094,6,0,0,0,3,0,0,2,43.14,1,0.6715,False,False,False,False
mobley_9671033,1-nitropropane,CCC[N+](=O)[O-],False,False,False,False,89.09399999999998,6,0,0,0,3,0,0,2,43.14,2,0.6731,False,False,False,False
mobley_9705941,2-methylthiophene,Cc1cccs1,False,False,False,False,98.17000000000002,6,1,1,5,1,0,0,1,0.0,0,2.05652,True,False,False,False
mobley_9717937,1-chloro-2-phenyl-benzene,c1ccc(cc1)c2ccccc2Cl,False,False,False,False,188.65699999999995,13,2,2,12,1,1,0,0,0.0,1,4.0070000000000014,True,True,False,False
mobley_9729792,"cyclohepta-1,3,5-triene",C1C=CC=CC=C1,False,False,False,False,92.14099999999998,7,1,0,0,0,0,0,0,0.0,0,2.0587,False,False,False,False
mobley_9733743,butan-1-amine,CCCCN,False,False,False,False,73.139,5,0,0,0,1,0,1,1,26.02,2,0.7452000000000001,False,False,False,False
mobley_9740891,dichlobenil,c1cc(c(c(c1)Cl)C#N)Cl,False,False,False,False,172.01399999999998,10,1,1,6,3,2,0,1,23.79,0,2.8650800000000007,True,True,False,False
mobley_9741965,"1,3-bis-(nitrooxy)butane",C[C@@H](CCON([O-])[O-])ON([O-])[O-],False,False,False,False,180.11599999999999,12,0,0,0,8,0,0,8,117.18,6,0.22339999999999993,False,False,False,True
mobley_9794857,2-methoxy-2-methyl-propane,CC(C)(C)OC,False,False,False,False,88.14999999999999,6,0,0,0,1,0,0,1,9.23,0,1.4313,False,False,False,False
mobley_9821936,"1,2,3,4,6,7,8,9-octachlorodibenzo-p-dioxin",c12c(c(c(c(c1Cl)Cl)Cl)Cl)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2,False,False,False,False,459.754,22,3,2,12,10,8,0,2,18.46,0,8.811800000000002,True,True,True,False
mobley_9838013,2-methylbutan-2-ol,CCC(C)(C)O,False,False,False,False,88.14999999999998,6,0,0,0,1,0,1,1,20.23,1,1.1673,False,False,False,False
mobley_9883303,3-methylhexane,CCC[C@H](C)CC,False,False,False,False,100.205,7,0,0,0,0,0,0,0,0.0,3,2.832600000000001,False,False,False,False
mobley_9897248,"(2Z)-3,7-dimethylocta-2,6-dien-1-ol",CC(=CCC/C(=C\CO)/C)C,False,False,False,False,154.253,11,0,0,0,1,0,1,1,20.23,4,2.671400000000001,False,False,False,False
mobley_9913368,"(E)-1,2-dichloroethylene",C(=C/Cl)\Cl,False,False,False,False,96.944,4,0,0,0,2,2,0,0,0.0,0,1.9352,False,True,False,False
mobley_9942801,1-ethyl-4-methyl-benzene,CCc1ccc(cc1)C,False,False,False,False,120.19499999999996,9,1,1,6,0,0,0,0,0.0,1,2.5574200000000005,True,False,False,False
mobley_994483,bromoethane,CCBr,False,False,False,False,108.966,3,0,0,0,1,1,0,0,0.0,0,1.4012,False,True,False,False
mobley_9974966,2-isopropylsulfanylpropane,CC(C)SC(C)C,False,False,False,False,118.24499999999999,7,0,0,0,1,0,0,1,0.0,2,2.5364000000000004,False,False,False,False
mobley_9979854,111-trifluoropropan-2-ol,C[C@H](C(F)(F)F)O,False,False,False,False,114.066,7,0,0,0,4,3,1,1,20.23,0,0.9295,False,True,False,False
